name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2018-03-30T20:00:00,10,7.4,2.7,60.66,0.057,100,rain,0,0,30.2,19.9,334,1011.3,97.9,16,0.7,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-30T21:00:00,9.3,6.6,1.8,59.29,0,0,,0,0,42.5,19.6,337,1012.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-30T22:00:00,8.9,5.5,0.7,56.62,0,0,,0,0,45.8,24.9,316,1014.5,74,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-30T23:00:00,8.1,4.5,0.5,58.86,0,0,,0,0,35.6,24.6,306,1015.3,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T00:00:00,7.4,3.8,-1.1,54.8,0,0,,0,0,39,22.4,312,1016.2,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T01:00:00,7,3.2,-1.7,53.73,0,0,,0,0,34.2,23.8,314,1017.5,27.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T02:00:00,6.4,2.8,-2.9,51.61,0,0,,0,0,45.6,20.5,310,1018.8,93.1,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T03:00:00,5.9,2.5,-4.3,48.06,0,0,,0,0,38.9,17.1,312,1019.5,93.1,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T04:00:00,5.7,2.3,-5.7,43.55,0,0,,0,0,33.8,17.7,312,1020.5,74,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T05:00:00,4.8,1.6,-6.2,44.8,0,0,,0,0,31,14.1,320,1021.3,18.5,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T06:00:00,4.5,1.4,-6.5,44.52,0,0,,0,0,27.4,13.6,321,1022.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T07:00:00,3.9,0.7,-7,45,0,0,,0,0,24.1,13.1,313,1023.6,5.2,16,23,0.1,0,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T08:00:00,4.6,2.2,-7.2,42.19,0,0,,0,0,20.5,9.8,335,1024.5,16.8,16,155,0.6,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T09:00:00,6,3.5,-7.2,38.28,0,0,,0,0,17.3,11.6,320,1025,16.8,16,358,1.3,4,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T10:00:00,7.1,5.4,-7.6,34.22,0,0,,0,0,16.9,9.3,302,1025.7,11.6,16,534,1.9,5,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T11:00:00,8.7,7.5,-8.5,28.76,0,0,,0,0,11.5,7.9,310,1025.8,0,16,676,2.4,7,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T12:00:00,10.4,10.4,-9,24.75,0,0,,0,0,11.5,1.4,0,1025.6,0,16,770,2.8,8,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T13:00:00,11.6,11.6,-8.1,24.48,0,0,,0,0,16.6,7.8,325,1024.8,0,16,802,2.9,8,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T14:00:00,12.3,12.3,-8.6,22.33,0,0,,0,0,20.9,10.3,159,1023.2,0,16,776,2.8,8,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T15:00:00,12.7,12.7,-7.8,23.25,0,0,,0,0,29.5,15.8,203,1023.7,0,16,694,2.5,7,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T16:00:00,12.1,12.1,-5.4,29.09,0,0,,0,0,35.3,25.3,166,1023,11.6,16,560,2,6,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T17:00:00,10.2,10.2,-5.1,33.73,0,0,,0,0,38,26.1,166,1022.5,16.8,16,385,1.4,4,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T18:00:00,9.2,5.5,-4.9,36.65,0,0,,0,0,37.6,30.7,162,1021.8,26.5,16,195,0.7,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T19:00:00,8.3,5.2,-5.4,37.47,0,0,,0,0,43.3,20.6,182,1020.9,11.6,16,31,0.1,0,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T20:00:00,7.8,4.3,-3,46.3,0,0,,0,0,37.6,23.1,182,1020.6,11.6,16,7,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F1417,KNYC,72503014732"
new york,2018-03-31T21:00:00,8.2,5.1,-4.2,41.32,0,0,,0,0,39.5,20.5,187,1020.5,11.6,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T22:00:00,8,4.4,-4.4,41.14,0,0,,0,0,37.4,24.8,190,1020.7,26.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-03-31T23:00:00,7.8,4.8,-4.7,40.75,0,0,,0,0,50,19.1,190,1020.4,28.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T00:00:00,7.5,3.9,-4.8,41.49,0,0,,0,0,34.2,22.7,197,1019.7,38.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T01:00:00,6.8,3.8,-3.1,49.08,0,0,,0,0,34.9,16.4,183,1019.2,30.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T02:00:00,6.9,3.7,-1.3,55.59,0,0,,0,0,34.9,18.5,183,1018.3,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T03:00:00,7.5,4.9,-1.3,53.57,0,0,,0,0,34.2,15.2,186,1017.2,93.1,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T04:00:00,7.9,5.3,-1.9,49.76,0,0,,0,0,32,15.7,193,1016.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T05:00:00,7.9,5.1,-0.9,53.63,0,0,,0,0,31.7,17.1,200,1015.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T06:00:00,8.1,5.7,-0.8,53.36,0,0,,0,0,29.5,14.2,219,1015.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T07:00:00,8.5,6.1,-0.6,52.63,0,0,,0,0,29.5,15.3,207,1015.2,95.2,16,10,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T08:00:00,9.1,6.7,-0.2,52.3,0,0,,0,0,27.7,15.9,238,1014.9,76.1,16,40,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T09:00:00,10.3,10.3,0.4,50.32,0,0,rain,0,0.07,29.5,14.4,231,1014.4,57,16,134,0.5,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T10:00:00,11.1,11.1,1.2,50.49,0,0,rain,0,0.13,33.5,15.5,221,1014.4,57,16,178,0.6,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T11:00:00,12.6,12.6,1.6,47.02,0,0,rain,0,0.2,29.2,17.1,221,1014.6,57,16,297,1.1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T12:00:00,13.9,13.9,2.4,45.67,0,0,rain,0,0.26,36.3,16.6,244,1014.5,66.6,16,308,1.1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T13:00:00,14.7,14.7,3.1,45.94,0,0,rain,0,0.33,35.3,16.9,285,1014.4,66.6,16,411,1.5,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T14:00:00,14.4,14.4,3.4,47.75,0,0,rain,0,0.39,25.9,16.6,310,1014.8,88.9,16,468,1.7,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T15:00:00,13.9,13.9,3.5,49.69,0,0,rain,0,0.46,36,17.7,306,1015,65.3,16,515,1.9,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T16:00:00,13,13,2.6,49.17,0,0,rain,0,0.52,31,19.2,307,1015.2,88.9,16,244,0.9,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T17:00:00,12.7,12.7,1.4,46.12,0,0,rain,0,0.59,27,20.6,320,1015.3,65.3,16,283,1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T18:00:00,12.2,12.2,-0.5,41.52,0,0,rain,0,0.65,25.9,15.7,326,1015.4,54.9,16,133,0.5,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T19:00:00,12.2,12.2,-3.2,33.93,0,0,rain,0,0.72,17.3,19.9,356,1016.1,54.9,16,57,0.2,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T20:00:00,10,7.5,-5.4,33.29,0,0,rain,0,0.78,12.2,18.7,358,1017,54.9,16,5,0,0,,Partially cloudy,partly-cloudy-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T21:00:00,9,6.6,-6.5,33.01,0,0,rain,0,0.85,14,15.3,360,1018.1,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T22:00:00,8.4,5.8,-7.9,30.75,0,0,rain,0,0.92,14.8,15.8,10,1018.7,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-01T23:00:00,7.6,5.5,-8.2,31.61,0,0,rain,0,0.98,19.1,11.9,360,1018.5,21.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T00:00:00,6.7,4.9,-7,37.02,0,0,rain,0,1.05,22.7,9,33,1018.1,30.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T01:00:00,6.1,3,-6.3,40.54,0,0,rain,0,1.11,24.8,16.6,81,1018.2,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T02:00:00,5.9,2.6,-5.7,43.14,0,0,rain,0,1.18,25.9,16.9,61,1018.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T03:00:00,5.5,2,-7.9,37.43,0,0,rain,0,1.24,26.3,18.1,38,1019.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T04:00:00,5.1,0.8,-7.2,40.64,0,0,rain,0,1.31,31.7,23.9,42,1017.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T05:00:00,2,-2.3,-1.8,76,0,0,rain,0.07,1.37,27,17.6,26,1019,100,5.6,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T06:00:00,0.7,-3.4,-0.7,90.37,1.796,100,"rain,snow",0.07,1.44,24.1,13.7,46,1019.2,100,1,0,0,0,,"Snow, Rain, Overcast",snow,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T07:00:00,0.2,-3.8,-0.9,92.26,3.133,100,"rain,snow",0.07,1.5,25.6,13.5,60,1019.3,100,0.4,0.4,0,0,,"Snow, Rain, Overcast",snow,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T08:00:00,0.2,-4.6,-0.7,93.1,2.866,100,"rain,snow",0.07,1.57,28.1,18,64,1019.1,100,0.2,7,0,0,,"Snow, Rain, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T09:00:00,0.5,-3.7,-0.5,92.66,2.161,100,"rain,snow",0.2,1.77,27.7,14.8,31,1020.3,100,0.8,18,0.1,0,,"Snow, Rain, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T10:00:00,0.5,-4,0,96.24,1.022,100,"rain,snow",0.5,1.7,24.8,16.5,48,1020.7,100,1.6,67,0.2,1,,"Snow, Rain, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T11:00:00,1.4,-3.3,0.2,92.07,0.118,100,"rain,snow",1.1,1.63,25.9,18.7,36,1020.5,97.9,11.6,192,0.7,2,,"Snow, Rain, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T12:00:00,1.7,-2.9,-0.1,87.97,0,0,"rain,snow",1.4,1.57,26.3,18.7,38,1020.9,100,16,185,0.7,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T13:00:00,2.5,-1.5,-0.9,78.6,0,0,,0,1.5,24.8,16,40,1019.8,93.1,16,552,2,6,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T14:00:00,2.9,0,-1.3,73.83,0,0,,0,1.43,23,11.2,35,1020.4,97.9,16,393,1.4,4,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T15:00:00,3.5,1.9,-1.1,71.9,0,0,,0,1.36,15.8,6.4,360,1020.2,97.9,16,220,0.8,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T16:00:00,5,2.6,-1.5,62.9,0,0,,0,1.29,12.2,10.5,23,1019.4,93.1,16,276,1,3,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T17:00:00,5.1,4,-1.8,61.09,0,0,,0,1.23,11.5,5.7,343,1019.9,93.1,16,196,0.7,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T18:00:00,5.7,4.4,-1.4,60.29,0,0,,0,1.16,11.5,6.6,290,1020.1,65.3,16,132,0.5,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T19:00:00,5.3,5.3,-1.9,60.01,0,0,,0,1.09,9.4,1.4,3,1019.8,54.9,16,38,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T20:00:00,5.1,5.1,-1.7,61.8,0,0,,0,1.02,14,2.1,309,1020.4,54.9,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F1417,KNYC,72503014732"
new york,2018-04-02T21:00:00,5,2.5,-0.9,65.68,0,0,,0,0.95,17.3,10.8,225,1021.6,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T22:00:00,4.3,1.3,-1.1,67.99,0,0,,0,0.89,17.6,12.7,213,1022.1,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-02T23:00:00,4.4,1.6,-0.7,69.34,0,0,,0,0.82,18.7,12,207,1022.5,30.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T00:00:00,4.1,2.7,-0.4,72.69,0,0,,0,0.75,19.4,5.8,227,1022.4,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T01:00:00,3.9,2.8,-0.4,73.78,0,0,,0,0.68,19.1,5,232,1022.2,47.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T02:00:00,3.9,2.3,-0.3,74.3,0,0,,0,0.61,18,6.5,232,1022.1,47.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T03:00:00,3.7,2.2,-0.3,75.3,0,0,,0,0.54,16.2,6.1,224,1021.5,38.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T04:00:00,3.7,2.1,0.2,78.21,0,0,,0,0.48,16.6,6.3,180,1021.2,47.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T05:00:00,3.4,1.6,0.3,79.76,0,0,,0,0.41,16.6,7.1,231,1022.5,81.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T06:00:00,3.4,2.3,0.8,83.09,0,0,,0,0.34,13.3,5,110,1022.2,88.9,14.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T07:00:00,4.3,2.7,0.9,79.07,0,0,,0,0.27,14,6.5,131,1022.6,93.1,15.2,8,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T08:00:00,4.9,2.5,0.9,75.22,0,0,,0,0.2,15.1,10.1,164,1022.7,100,16,35,0.1,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T09:00:00,5.4,2.5,0.6,71.22,0,0,,0,0.2,19.1,13.3,140,1022.2,100,16,101,0.4,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T10:00:00,5.5,2.1,0.6,70.44,0,0,,0,0.19,23.8,17.2,136,1021.6,100,16,171,0.6,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T11:00:00,5.7,2.7,0.6,69.56,0,0,,0,0.18,28.4,14.7,127,1021.4,100,16,139,0.5,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T12:00:00,4.9,1.8,2.1,82.15,0.776,100,rain,0,0.17,28.1,14.2,121,1020.6,100,4.2,51,0.2,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T13:00:00,4.6,1.4,2.6,86.57,1.736,100,rain,0,0.16,37.4,14.6,107,1018.9,100,8.7,57,0.2,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T14:00:00,4.9,2,2.9,87.35,1.005,100,rain,0,0.15,23,12.6,90,1018.7,100,11,38,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T15:00:00,4.9,2.3,3.6,91.71,0.682,100,rain,0,0.14,41.8,11.1,87,1017.9,100,3.2,38,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T16:00:00,5.5,2,4.1,90.34,0.762,100,rain,0,0.14,27.7,17.6,100,1016,100,3,56,0.2,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T17:00:00,5.7,2.8,4.3,90.77,0.372,100,rain,0,0.13,19.1,13.7,45,1015.2,100,2.2,26,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T18:00:00,5.4,2,4.2,91.99,0.738,100,rain,0,0.12,17.3,16.6,61,1014.5,100,2.2,19,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T19:00:00,4.9,1.4,4,93.95,0.147,100,rain,0,0.11,36.4,16.6,53,1014.1,100,2.4,11,0,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T20:00:00,4.9,1.5,3.8,92.7,0.057,100,rain,0,0.1,22.3,15.5,46,1013.4,100,3.1,1,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T21:00:00,5,1.5,4.1,93.73,0,0,,0,0.09,34.2,17,40,1013.3,100,3.1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T22:00:00,5,2.1,4.1,93.73,0,0,,0,0.09,22.7,13.1,44,1012.8,100,3.1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-03T23:00:00,5,2.2,4.1,93.73,0,0,,0,0.08,14.4,12.4,61,1011.2,100,2.7,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T00:00:00,5,4.1,4.5,96.43,0,0,,0,0.07,14.8,5,17,1011.5,100,2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T01:00:00,5,3.2,4.3,95,0,0,,0,0.06,9.4,7.9,47,1010,100,2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T02:00:00,5.2,3.4,4.5,94.77,0,0,,0,0.05,14.8,8.3,54,1008.9,100,1.1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T03:00:00,5.2,4,4.5,94.77,0,0,,0,0.04,13.3,6.1,83,1008.4,100,1.3,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T04:00:00,5.2,3,4.3,93.36,0,0,,0,0.03,29.5,9.8,73,1006.1,100,0.4,0,0,0,,Overcast,fog,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T05:00:00,5.5,3.6,5,96.38,0,0,,0,0.03,15.1,8.6,124,1005.6,100,0.8,0,0,0,,Overcast,fog,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T06:00:00,6.1,3.9,5.4,95.37,0,0,,0,0.02,16.2,10.1,120,1004.3,100,1.1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T07:00:00,6.7,5.6,6,95.54,0.128,100,rain,0,0.01,15.5,6.5,58,1003.1,100,1.2,7,0,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T08:00:00,6.9,4.9,5.9,93.39,0.057,100,rain,0,0.2,16.2,10.1,65,1002.1,100,0.4,21,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T09:00:00,7.2,5.5,6.5,95.04,0,0,,0,0.1,31,9,90,1000.8,100,0.4,54,0.2,1,,Overcast,fog,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T10:00:00,7.3,5.2,6.9,96.89,0,0,,0,0.1,43.9,11.6,69,999.3,100,0.4,98,0.4,1,,Overcast,fog,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T11:00:00,8.2,6.5,7.6,96.03,0,0,,0,0.1,48.6,10.5,338,998.4,100,0.8,217,0.8,2,,Overcast,fog,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T12:00:00,10.8,10.8,9,88.7,0,0,,0,0.1,47.9,11.7,287,997,80.9,4.4,457,1.6,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T13:00:00,11.4,11.4,9.5,88.06,0,0,,0,0.1,44.6,8.1,285,996.5,100,4.9,82,0.3,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T14:00:00,12,12,10.1,88.32,1.663,100,rain,0,0.1,40.7,23.9,266,997.3,95.8,4.8,71,0.3,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-04-04T15:00:00,12.8,12.8,6.7,66.3,0.367,100,rain,0,0,51,25.9,282,997.8,100,16,83,0.3,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
